K,Time (s),Memory (KB),Passes
1,0.39,9348.0,4
2,0.39,9656.0,4
3,0.35,9640.0,4
4,0.39,9572.0,4
5,0.36,9692.0,4
6,0.39,9696.0,4
7,0.35,9772.0,4
8,0.38,9668.0,4
9,0.34,9652.0,4
10,0.4,9744.0,4
