K,Time (s),Memory (KB),Passes
1,0.4,11136.0,4
2,0.42,12816.0,4
3,0.33,14408.0,3
4,0.36,16172.0,3
5,0.29,17736.0,2
6,0.32,19572.0,2
7,0.31,21264.0,2
8,0.39,22792.0,2
9,0.39,24552.0,2
10,0.41,25948.0,2
