K,Time (s),Memory (KB),Passes
1,8527.51,732220.0,1226
2,3281.97,857724.0,79
3,2471.55,1053224.0,21
4,1570.13,1202380.0,13
5,409.72,1339140.0,12
6,717.89,1492640.0,10
7,3.52,422028.0,1
