K,Time (s),Memory (KB),Passes
1,9189.84,732056.0,1209
2,2821.88,857856.0,68
3,1462.55,1042236.0,23
4,1511.66,1169408.0,16
5,521.49,1331748.0,13
6,922.13,1485384.0,11
7,3.71,422008.0,1
