K,Time (s),Memory (KB),Passes
1,0.0,3692.0,2
2,0.0,3712.0,2
3,0.0,3716.0,2
4,0.0,3796.0,2
5,0.0,3880.0,2
6,0.0,3824.0,2
7,0.0,3844.0,2
8,0.0,3700.0,2
9,0.0,3896.0,2
10,0.0,3764.0,2
