K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,0.7659999999999999,7260.0,14.66
2,0.5259,8260.0,7.13
3,0.3725,8260.0,4.99
4,0.2164,10276.0,4.03
5,0.3132,11296.0,3.99
6,0.28859999999999997,12376.0,3.52
7,0.1602,13356.0,3.01
8,0.1613,13432.0,3.0
9,0.1659,14404.0,3.0
10,0.1764,16432.0,3.0
12,0.2447,17444.0,3.0
14,0.3861,19492.0,3.0
16,0.1101,20044.0,2.01
18,0.1125,20332.0,2.01
20,0.1091,20044.0,2.0
25,0.1152,20856.0,2.0
30,0.11380000000000001,20108.0,2.0
35,0.11630000000000001,19960.0,2.0
40,0.1137,20072.0,2.0
45,0.11220000000000001,20064.0,2.0
50,0.11470000000000001,20104.0,2.0
60,0.1131,20056.0,2.0
70,0.10869999999999999,20080.0,2.0
80,0.11019999999999999,20956.0,2.0
90,0.11289999999999999,20036.0,2.0
100,0.11109999999999999,20036.0,2.0
150,0.1103,19516.0,2.0
200,0.10949999999999999,20032.0,2.0
250,0.111,20036.0,2.0
300,0.1097,20036.0,2.0
400,0.1099,20072.0,2.0
500,0.1148,20380.0,2.0
750,0.1142,20044.0,2.0
1000,0.1108,20836.0,2.0
1500,0.1106,20036.0,2.0
2000,0.1112,20088.0,2.0
2500,0.1108,20036.0,2.0
3000,0.11599999999999999,20064.0,2.0
4000,0.1119,20036.0,2.0
5000,0.1183,20624.0,2.0
7500,0.11720000000000001,19964.0,2.0
10000,0.1118,20076.0,2.0
