N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5.9999999999999995e-05,3164.0,3.108,9.492
20,0.00019,4176.0,3.973,18.533
30,0.00038,4164.0,4.544,27.839
40,0.00061,3148.0,4.978,36.978
50,0.0009,3140.0,5.348,46.465
60,0.00128,3184.0,5.674,55.713
70,0.00161,3108.0,5.951,65.251
80,0.0020499999999999997,3184.0,6.183,74.611
90,0.0025499999999999997,4156.0,6.426,84.137
100,0.00297,3104.0,6.615,93.675
200,0.01024,3116.0,7.975,189.375
300,0.01715,3108.0,8.848,286.282
400,0.030289999999999997,3136.0,9.486,383.56
500,0.04204,3112.0,9.959,480.917
600,0.05662,3108.0,10.332,578.606
700,0.08487,3120.0,10.64,676.49
800,0.09923,3108.0,10.947,774.262
900,0.12654,3180.0,11.233,872.627
1000,0.14672,3108.0,11.486,970.92
1200,0.20627,3184.0,11.887,1167.81
1400,0.27191000000000004,4160.0,12.241,1364.64
1600,0.35636,4148.0,12.516,1561.77
1800,0.41981,4196.0,12.756,1759.06
2000,0.51054,4152.0,13.021,1956.36
2500,0.69428,4132.0,13.49,2450.7
3000,0.84482,4180.0,13.94,2945.24
3500,1.28743,5156.0,14.24,3440.28
4000,1.27295,5192.0,14.556,3935.53
4500,1.3834300000000002,5172.0,14.791,4431.35
5000,2.1173200000000003,5180.0,15.024,4927.64
6000,3.00063,6236.0,15.432,5919.8
7000,3.2483899999999997,7204.0,15.726,6912.66
8000,4.09762,7228.0,16.012,7905.74
9000,4.32728,8260.0,16.286,8899.89
10000,7.175020000000001,8296.0,16.531,9894.43
