N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5e-05,4168.0,1.995,9.452
20,0.00013000000000000002,4196.0,2.323,18.594
30,0.00023999999999999998,3136.0,2.879,27.866
40,0.00039,3136.0,2.992,37.027
50,0.0005600000000000001,3188.0,3.002,46.454
60,0.00075,4168.0,3.011,55.746
70,0.00094,3156.0,3.039,65.25
80,0.0011899999999999999,3140.0,3.091,74.779
90,0.00139,3108.0,3.192,84.348
100,0.00158,4148.0,3.276,94.014
200,0.00546,4148.0,3.984,190.233
300,0.00966,3108.0,4.003,287.098
400,0.01448,3108.0,4.029,384.495
500,0.019690000000000003,3144.0,4.122,482.66
600,0.02989,3108.0,4.338,580.769
700,0.03771,3120.0,4.61,679.55
800,0.045399999999999996,3108.0,4.834,777.813
900,0.054880000000000005,3108.0,4.932,876.364
1000,0.06036,3144.0,4.985,974.032
1200,0.09541,3128.0,5.0,1170.62
1400,0.12087,4240.0,5.0,1367.46
1600,0.15318,5188.0,5.0,1565.07
1800,0.17514,4132.0,5.0,1762.45
2000,0.13511,4132.0,5.0,1960.02
2500,0.28298,4196.0,5.013,2455.29
3000,0.36478,4132.0,5.089,2950.81
3500,0.49848000000000003,6196.0,5.293,3447.65
4000,0.54512,5168.0,5.63,3945.26
4500,0.79611,6232.0,5.868,4441.46
5000,0.88876,6180.0,5.967,4937.81
6000,1.07074,7232.0,5.999,5929.72
7000,1.4933800000000002,7204.0,6.0,6922.06
8000,1.21671,7204.0,6.0,7915.7
9000,2.02969,8304.0,6.0,8909.89
10000,2.77509,9220.0,6.0,9905.53
