K,Average User Time (s),Average Memory (KB),Passes
1,0.11,11508.0,5
2,0.12,11416.0,5
3,0.12,11388.0,5
4,0.12,11364.0,5
5,0.12,11416.0,5
6,0.12,11448.0,5
7,0.12,11372.0,5
8,0.12,11360.0,5
9,0.12,11464.0,5
10,0.12,11352.0,5
