K,Average User Time (s),Average Memory (KB),Passes
1,183.0567,140733.3333,322
2,89.07,173810.6667,100
3,33.62,204581.3333,7
4,21.2,235313.3333,4
5,0.58,255568.0,1
6,0.65,255581.3333,1
7,0.5633,255642.6667,1
8,0.6533,255576.0,1
9,0.6367,255625.3333,1
10,0.52,255656.0,1
