N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3177.2,1.0,0.0
20,0.0,3176.88,1.0,0.0
30,0.0,3165.08,1.0,0.0
40,0.0,3176.88,1.0,0.0
50,0.0,3173.24,1.0,0.0
60,0.0,3177.44,1.0,0.0
70,0.0,3183.44,1.0,0.0
80,0.0,3171.92,1.0,0.0
90,0.0,3177.96,1.0,0.0
100,0.0,3173.16,1.0,0.0
200,0.0,3179.0,1.0,0.0
300,0.0,3175.72,1.0,0.0
400,0.0,3175.68,1.0,0.0
500,0.0,3170.92,1.0,0.0
600,0.0,3171.96,1.0,0.0
700,0.0,3177.96,1.0,0.0
800,0.0,3182.24,1.0,0.0
900,0.0,3175.92,1.0,0.0
1000,0.0,3181.04,1.0,0.0
1200,0.012300000000000009,4197.68,2.0,75.38
1400,0.019300000000000015,4196.72,2.0,84.62
1600,0.017400000000000013,5225.76,2.0,71.46
1800,0.023300000000000008,5224.6,2.0,74.75
2000,0.02969999999999999,5229.44,2.0,79.59
2500,0.04549999999999996,6241.8,2.0,75.95
3000,0.04630000000000001,6249.72,2.0,74.31
3500,0.06719999999999997,7266.6,2.01,73.03
4000,0.05099999999999993,7273.52,2.0,67.92
4500,0.058299999999999914,8299.16,2.02,70.05
5000,0.06799999999999999,9324.52,2.01,78.43
6000,0.08340000000000003,10314.12,2.01,71.62
7000,0.10069999999999987,11363.68,2.02,73.07
8000,0.1180999999999999,12392.32,2.0,72.09
9000,0.1356000000000002,13404.64,2.0,64.39
10000,0.15430000000000013,15457.12,2.0,63.86
