K,Average User Time (s),Average Memory (KB),Passes
1,1.1567,13182.6667,2
2,0.0067,15814.6667,1
3,0.0,15805.3333,1
4,0.0,15881.3333,1
5,0.0,15950.6667,1
6,0.0,15809.3333,1
7,0.0067,15908.0,1
8,0.01,15874.6667,1
9,0.0033,15845.3333,1
10,0.0067,15826.6667,1
