K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3800.8,2
2,0.0,3767.2,2
3,0.0,3768.8,2
4,0.0,3760.8,2
5,0.0,3770.4,2
6,0.0,3808.0,2
7,0.0,3771.2,2
8,0.0,3742.4,2
9,0.0,3821.6,2
10,0.0,3722.4,2
