K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3791.2,3
2,0.0,3698.4,3
3,0.0,3773.6,3
4,0.0,3732.8,3
5,0.0,3763.2,3
6,0.0,3704.0,3
7,0.0,3741.6,3
8,0.0,3795.2,3
9,0.0,3689.6,3
10,0.0,3699.2,3
