K,Time (s),Memory (KB),Passes
1,6122.11,1376764.0,6
2,6971.42,1377092.0,6
3,8508.52,1377252.0,6
4,8685.8,1376832.0,6
5,8118.56,1376404.0,6
6,7707.75,1376608.0,6
7,6791.6,1376908.0,6
8,7625.73,1377100.0,6
9,7516.46,1376804.0,6
10,6924.31,1377028.0,6
