N,Time (s),Memory (KB),Passes
10,0.01,10272.0,2.0
20,0.01,10176.0,2.0
30,0.01,10176.0,2.0
40,0.01,10176.0,2.0
50,0.01,10192.0,2.0
60,0.01,10208.0,2.0
70,0.01,10208.0,2.0
80,0.01,10224.0,2.0
90,0.01,10224.0,2.0
100,0.01,10240.0,2.0
150,0.01,10288.0,2.0
200,0.01,10352.0,2.0
250,0.02,10400.0,2.0
300,0.02,10496.0,2.0
