K,Average User Time (s),Average Memory (KB),Passes
1,13.24,8984.0,4
2,11.12,8944.0,4
3,13.91,8988.0,4
4,12.54,8992.0,4
5,13.42,8988.0,4
6,10.29,8960.0,4
7,10.8,8956.0,4
8,12.52,9012.0,4
9,11.43,9256.0,4
10,10.89,9248.0,4
