K,Average User Time (s),Average Memory (KB),Passes
1,44.348,118404.8,6
2,40.296,118348.0,6
3,43.754,118375.2,6
4,39.94,118357.6,6
5,44.564,118345.6,6
6,39.78,118354.4,6
7,44.002,118285.6,6
8,39.816,118380.0,6
9,44.716,118355.2,6
10,35.616,118344.8,6
