N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3184.328,2.0,9.679
20,0.0,3183.072,2.788,18.771
30,0.0,3182.896,2.957,27.737
40,0.0,3181.256,2.996,36.512
50,0.0,3182.408,3.0,45.57
60,0.0,3181.152,3.0,54.394
70,0.0,3181.044,3.0,63.358
80,0.0,3182.068,3.0,72.313
90,0.0,3182.788,3.0,81.316
100,0.0,3181.804,3.0,90.309
200,0.0,3182.528,3.0,180.549
300,0.0,3182.1,3.0,271.609
400,0.0,3180.488,3.0,362.71
500,2.9999999999999997e-05,3182.356,3.0,454.528
600,0.0002900000000000001,3182.152,3.0,546.427
700,0.0033899999999999716,3181.992,3.0,638.521
800,2e-05,3182.24,3.0,730.668
900,0.005469999999999928,3183.124,3.0,823.493
1000,0.006279999999999911,4191.972,3.0,915.154
1200,0.009549999999999842,4202.28,3.0,1100.648
1400,0.009999999999999832,4204.752,3.0,1286.385
1600,0.009999999999999832,4204.552,3.0,1471.63
1800,0.011069999999999816,4206.98,3.0,1657.955
2000,0.016939999999999747,4206.156,3.0,1843.953
2500,0.020039999999999662,5229.412,3.0,2310.335
3000,0.029370000000000323,5228.868,3.0,2776.86
3500,0.031190000000000297,6250.56,3.0,3243.738
4000,0.03993999999999933,6255.404,3.0,3711.23
4500,0.0452699999999994,6254.908,3.0,4179.577
5000,0.05024999999999933,7273.812,3.0,4648.322
6000,0.06380000000000065,8291.452,3.0,5587.353
7000,0.07720999999999872,8302.24,3.0,6525.31
8000,0.08972000000000194,9324.116,3.0,7466.221
9000,0.1029299999999986,10348.9,3.0,8406.764
10000,0.1162100000000006,11370.228,3.0,9349.957
