N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3176.0,2.0,9.6
20,0.0,3183.6,3.0,18.3
30,0.0,3183.6,2.9,27.2
40,0.0,3188.0,3.0,36.8
50,0.0,3186.8,3.0,44.8
60,0.0,3192.4,3.0,53.9
70,0.0,3188.0,3.0,63.8
80,0.0,3182.4,3.0,72.5
90,0.0,3183.6,3.0,81.5
100,0.0,3191.6,3.0,88.9
200,0.0,3176.0,3.0,181.6
300,0.0,3163.2,3.0,273.5
400,0.0,3180.0,3.0,361.5
500,0.0,3180.0,3.0,453.7
600,0.0,3180.4,3.0,544.3
700,0.0,3171.6,3.0,632.0
800,0.0,3173.6,3.0,731.5
900,0.001,3172.0,3.0,821.0
1000,0.004,4186.4,3.0,915.4
1200,0.009999999999999998,4197.6,3.0,1101.6
1400,0.009999999999999998,4206.4,3.0,1288.7
1600,0.009999999999999998,4198.8,3.0,1478.4
1800,0.012,4197.2,3.0,1659.3
2000,0.013000000000000001,4200.8,3.0,1844.3
2500,0.019999999999999997,5218.8,3.0,2307.0
3000,0.030000000000000006,5231.2,3.0,2774.2
3500,0.033,6240.4,3.0,3253.4
4000,0.039999999999999994,6251.6,3.0,3704.3
4500,0.048999999999999995,6264.0,3.0,4191.3
5000,0.049999999999999996,7298.8,3.0,4639.0
6000,0.06300000000000001,8320.4,3.0,5579.9
7000,0.076,8302.8,3.0,6510.9
8000,0.09099999999999998,9314.4,3.0,7461.4
9000,0.10200000000000001,10336.8,3.0,8413.2
10000,0.11400000000000002,11374.4,3.0,9340.2
