N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5220.0,1.0,2.346
20,4e-05,5220.0,1.0,4.6
30,5.9999999999999995e-05,6248.0,1.0,6.606
40,0.00017,4168.0,1.992,36.36
50,0.00022,3192.0,2.0,45.397
60,0.00027,4192.0,2.0,54.188
70,0.00031,4168.0,2.0,62.989
80,0.00035999999999999997,4236.0,2.0,71.888
90,0.00043,4168.0,2.0,81.012
100,0.00047999999999999996,4196.0,2.0,89.793
200,0.0010500000000000002,4180.0,2.0,179.717
300,0.0016899999999999999,4164.0,2.0,270.505
400,0.00234,4188.0,2.0,361.203
500,0.00298,4168.0,2.0,452.174
600,0.00626,4168.0,2.0,543.327
700,0.00732,3108.0,2.0,634.775
800,0.00908,4260.0,2.0,727.068
900,0.006679999999999999,5192.0,2.0,818.138
1000,0.00746,4132.0,2.0,909.707
1200,0.013349999999999999,4132.0,2.0,1093.52
1400,0.01517,5248.0,2.0,1277.71
1600,0.01586,4212.0,2.0,1462.47
1800,0.01448,5192.0,2.0,1647.2
2000,0.01593,4172.0,2.0,1831.87
2500,0.02119,6216.0,2.0,2295.13
3000,0.02551,5188.0,2.0,2758.19
3500,0.02965,7228.0,2.0,3222.41
4000,0.03449,7240.0,2.0,3687.39
4500,0.039979999999999995,8264.0,2.0,4152.12
5000,0.04443,7236.0,2.0,4618.66
6000,0.05373,9288.0,2.0,5550.33
7000,0.06433,9252.0,2.0,6484.22
8000,0.0734,10276.0,2.0,7417.72
9000,0.08683,10308.0,2.0,8353.28
10000,0.09534000000000001,13196.0,2.0,9287.58
