N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3184.9,1.0,0.0
20,0.0,3181.32,1.0,0.0
30,0.0,3182.604,1.0,0.0
40,0.0,3182.616,1.999,36.157
50,0.0,3182.348,2.0,45.058
60,0.0,3183.54,2.0,54.004
70,0.0,3182.9,2.0,62.936
80,0.0,3182.468,2.0,71.857
90,0.0,3182.008,2.0,80.83
100,0.0,3181.236,2.0,89.884
200,0.0,3181.884,2.0,180.554
300,0.0,3184.128,2.0,271.781
400,0.0,3182.016,2.0,363.569
500,0.0,3182.464,2.0,455.577
600,0.0,3181.812,2.0,547.747
700,0.00027000000000000006,3182.324,2.0,639.964
800,0.0,3183.944,2.0,732.358
900,0.00023000000000000006,3182.476,2.0,824.799
1000,0.0015100000000000011,4199.444,2.0,917.599
1200,0.001440000000000001,4205.692,2.0,1103.194
1400,0.005169999999999934,4206.012,2.0,1289.166
1600,0.009449999999999842,4205.492,2.0,1475.704
1800,0.00998999999999983,4206.348,2.0,1662.022
2000,0.009999999999999832,4206.896,2.0,1847.951
2500,0.011919999999999804,5231.616,2.0,2315.312
3000,0.01989999999999967,5230.38,2.0,2782.693
3500,0.02018999999999967,6204.972,2.0,3250.587
4000,0.028050000000000196,6254.824,2.0,3719.448
4500,0.03004000000000038,6255.008,2.0,4188.05
5000,0.03447000000000001,7277.956,2.0,4657.821
6000,0.0429599999999994,8299.472,2.0,5597.516
7000,0.051529999999999535,8300.992,2.0,6537.165
8000,0.060550000000000735,9323.296,2.0,7479.81
9000,0.07068999999999957,10347.712,2.0,8423.392
10000,0.08050999999999879,11373.14,2.0,9364.834
