N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3190.4,1.0,0.0
20,0.0,3184.8,1.0,0.0
30,0.0,3189.6,1.0,0.0
40,0.0,3190.8,2.0,36.1
50,0.0,3193.6,2.0,44.3
60,0.0,3198.0,2.0,54.0
70,0.0,3174.0,2.0,62.8
80,0.0,3179.6,2.0,71.4
90,0.0,3178.8,2.0,80.8
100,0.0,3180.4,2.0,89.2
200,0.0,3182.0,2.0,182.2
300,0.0,3183.6,2.0,272.8
400,0.0,3181.6,2.0,365.2
500,0.0,3176.0,2.0,455.1
600,0.0,3168.4,2.0,545.9
700,0.0,3181.2,2.0,636.6
800,0.0,3178.4,2.0,733.9
900,0.0,3177.6,2.0,826.2
1000,0.0,4210.0,2.0,914.0
1200,0.001,4192.0,2.0,1099.2
1400,0.007000000000000001,4213.6,2.0,1279.6
1600,0.009,4200.4,2.0,1479.9
1800,0.009999999999999998,4210.0,2.0,1659.7
2000,0.009999999999999998,4202.0,2.0,1845.9
2500,0.011,5246.8,2.0,2315.7
3000,0.019999999999999997,5228.8,2.0,2787.7
3500,0.019999999999999997,6154.0,2.0,3241.5
4000,0.030000000000000006,6261.2,2.0,3721.1
4500,0.030000000000000006,6231.2,2.0,4195.8
5000,0.03599999999999999,7288.4,2.0,4662.7
6000,0.041999999999999996,8298.8,2.0,5592.4
7000,0.052000000000000005,8306.0,2.0,6537.3
8000,0.06300000000000001,9321.2,2.0,7472.4
9000,0.072,10344.8,2.0,8424.3
10000,0.08099999999999999,11284.8,2.0,9370.9
