K,Time (s),Memory (KB),Passes
2,2140.56,1006428.0,15
3,19.61,1033356.0,2
4,19.02,1033500.0,2
5,19.08,1033568.0,2
6,19.63,1033572.0,2
7,19.55,1033472.0,2
8,20.13,1033568.0,2
9,19.43,1033552.0,2
10,19.52,1033456.0,2
