K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3760.8,5
2,0.0,3608.0,2
3,0.0,3705.6,2
4,0.0,3738.4,1
5,0.0,3656.0,1
6,0.0,3672.0,1
7,0.0,3652.8,1
8,0.0,3680.8,1
9,0.0,3736.8,1
10,0.0,3662.4,1
