K,Average User Time (s),Average Memory (KB),Passes
1,0.01,10128.0,1
2,0.01,10137.6,1
3,0.01,10128.0,1
4,0.01,10128.0,1
5,0.01,10153.6,1
6,0.01,10128.0,1
7,0.01,10128.0,1
8,0.01,10128.0,1
9,0.01,10153.6,1
10,0.01,10128.0,1
