K,Time (s),Memory (KB),Passes
1,0.18,4608.0,43
2,0.05,4964.0,14
3,0.03,5028.0,7
4,0.02,5384.0,4
5,0.01,5608.0,4
6,0.01,5712.0,3
7,0.0,4296.0,1
8,0.0,4268.0,1
9,0.0,4268.0,1
10,0.0,4332.0,1
