K,Time (s),Memory (KB),Passes
1,0.13,4804.0,33
2,0.04,4940.0,8
3,0.02,5088.0,4
4,0.01,5236.0,3
5,0.02,5632.0,3
6,0.01,5828.0,3
7,0.0,4472.0,1
8,0.0,4360.0,1
9,0.0,4416.0,1
10,0.0,4292.0,1
