K,Time (s),Memory (KB),Passes
1,0.02,4340.0,4
2,0.02,4532.0,4
3,0.02,4524.0,4
4,0.02,4472.0,4
5,0.02,4388.0,4
6,0.02,4324.0,4
7,0.02,4328.0,4
8,0.02,4468.0,4
9,0.02,4356.0,4
10,0.02,4316.0,4
