K,Time (s),Memory (KB),Passes
1,0.02,4500.0,3
2,0.02,4760.0,3
3,0.03,5012.0,3
4,0.03,5196.0,2
5,0.05,5160.0,2
6,0.06,5260.0,2
7,0.07,5864.0,2
8,0.07,5788.0,1
9,0.07,6008.0,1
10,0.07,5816.0,1
