K,Time (s),Memory (KB),Passes
1,57.07,67060.0,278
2,32.57,85072.0,7
3,0.09,31840.0,1
4,0.08,31900.0,1
5,0.09,31748.0,1
6,0.1,31940.0,1
7,0.08,31860.0,1
8,0.1,31916.0,1
9,0.09,31768.0,1
10,0.1,31920.0,1
