N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2.9999999999999997e-05,5168.0,1.0,2.521
20,5e-05,5192.0,1.0,4.515
30,0.0002,4192.0,1.099,27.836
40,0.00026000000000000003,4160.0,1.515,37.068
50,0.0005200000000000001,4180.0,1.772,46.368
60,0.0007700000000000001,4132.0,1.894,55.802
70,0.0009,4156.0,1.97,65.273
80,0.00107,4156.0,1.985,74.664
90,0.00121,4148.0,1.996,84.239
100,0.0015,4148.0,2.0,93.646
200,0.00412,4172.0,2.0,189.587
300,0.00758,3172.0,2.0,286.289
400,0.01035,3108.0,2.0,383.471
500,0.01525,3136.0,2.0,480.95
600,0.023190000000000002,4168.0,2.001,578.786
700,0.025070000000000002,3108.0,2.001,676.672
800,0.03009,3184.0,2.0,774.574
900,0.03939,4164.0,2.0,872.592
1000,0.04353,4168.0,2.001,971.168
1200,0.05471,4180.0,2.0,1167.51
1400,0.07540999999999999,4196.0,2.004,1364.53
1600,0.08041,4128.0,2.005,1561.78
1800,0.10836,5172.0,2.005,1759.23
2000,0.12881,5232.0,2.006,1956.32
2500,0.18012999999999998,5152.0,2.005,2450.39
3000,0.17261,6208.0,2.008,2945.16
3500,0.30143000000000003,7216.0,2.012,3439.86
4000,0.31279,6184.0,2.011,3935.55
4500,0.41861000000000004,7204.0,2.025,4430.8
5000,0.52503,7204.0,2.028,4927.03
6000,0.5869500000000001,8228.0,2.034,5919.2
7000,0.85038,9276.0,2.043,6912.41
8000,0.97756,11344.0,2.057,7905.3
9000,1.29081,11412.0,2.053,8899.02
10000,1.57865,12324.0,2.081,9892.97
