K,Time (s),Memory (KB),Passes
1,153.1,141080.0,309
2,88.51,163612.0,107
3,0.29,66396.0,1
4,0.28,66448.0,1
5,0.28,66512.0,1
6,0.26,66400.0,1
7,0.28,66404.0,1
8,0.28,66308.0,1
9,0.27,66432.0,1
10,0.28,66504.0,1
