K,Time (s),Memory (KB),Passes
1,21.2,250336.0,4
2,6.9,201684.0,3
3,0.28,66416.0,1
4,0.28,66392.0,1
5,0.27,66392.0,1
6,0.28,66312.0,1
7,0.28,66420.0,1
8,0.27,66400.0,1
9,0.28,66500.0,1
10,0.29,66500.0,1
