K,Time (s),Memory (KB),Passes
1,138.99,152564.0,246
2,30.34,181828.0,7
3,0.28,66504.0,1
4,0.28,66316.0,1
5,0.28,66404.0,1
6,0.27,66520.0,1
7,0.28,66416.0,1
8,0.29,66484.0,1
9,0.29,66508.0,1
10,0.3,66348.0,1
