K,Time (s),Memory (KB),Passes
1,203.81,139656.0,471
2,74.69,154676.0,43
3,42.07,186356.0,13
4,0.31,69320.0,1
5,0.3,69292.0,1
6,0.31,69304.0,1
7,0.32,69352.0,1
8,0.3,69284.0,1
9,0.31,69296.0,1
10,0.3,69240.0,1
