K,Average User Time (s),Average Memory (KB),Passes
1,0.02,10160.0,2
2,0.02,10198.4,2
3,0.02,10176.0,2
4,0.02,10176.0,2
5,0.02,10179.2,2
6,0.02,10160.0,2
7,0.02,10179.2,2
8,0.02,10188.8,2
9,0.02,10176.0,2
10,0.02,10176.0,2
