K,Average User Time (s),Average Memory (KB),Passes
1,0.372,9362.4,4
2,0.372,9606.4,4
3,0.362,9593.6,4
4,0.374,9562.4,4
5,0.374,9584.8,4
6,0.362,9629.6,4
7,0.38,9583.2,4
8,0.366,9588.8,4
9,0.372,9610.4,4
10,0.364,9558.4,4
