K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3688.0,3
2,0.0,3647.2,3
3,0.0,3660.8,3
4,0.0,3702.4,3
5,0.0,3621.6,3
6,0.0,3703.2,3
7,0.0,3740.8,3
8,0.0,3689.6,3
9,0.0,3653.6,3
10,0.0,3723.2,2
