K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,59.2519,6180.0,148.205
2,6.33549,9256.0,16.531
3,2.41325,10276.0,6.263
4,2.1245100000000003,11604.0,5.0
5,1.4904300000000001,12780.0,4.007
6,1.7166,12364.0,4.0
7,1.7226700000000001,14400.0,4.0
8,1.7279200000000001,14372.0,4.0
9,1.7743699999999998,15396.0,4.0
10,1.31929,16464.0,3.024
12,1.41402,18544.0,3.0
14,1.34179,20516.0,3.0
16,1.11604,23196.0,3.0
18,1.35041,24612.0,3.0
20,1.3286300000000002,25868.0,3.0
25,1.3152300000000001,30980.0,3.0
30,1.45956,34884.0,3.0
35,1.4652100000000001,40048.0,3.0
40,1.56053,45820.0,3.0
45,1.79091,49188.0,3.0
50,1.64028,54308.0,3.0
60,1.67834,64004.0,3.0
70,1.8935799999999998,73492.0,3.0
80,1.88207,82028.0,3.0
90,1.96353,93176.0,3.0
100,2.2053499999999997,100472.0,3.0
150,1.7958699999999999,102324.0,2.0
200,1.8237999999999999,104648.0,2.0
250,1.79643,102356.0,2.0
300,1.64899,105764.0,2.0
400,2.0768,103224.0,2.0
500,1.79273,103136.0,2.0
750,1.60172,102756.0,2.0
1000,1.70384,103072.0,2.0
1500,1.78786,102324.0,2.0
2000,1.55161,104088.0,2.0
2500,1.81181,102356.0,2.0
3000,1.5486900000000001,102404.0,2.0
4000,1.72658,102456.0,2.0
5000,1.50548,102460.0,2.0
7500,1.57246,102792.0,2.0
10000,1.80193,102344.0,2.0
