N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,1e-05,5216.0,1.0,2.346
20,2.9999999999999997e-05,5220.0,1.0,4.6
30,5e-05,6224.0,1.0,6.606
40,0.00017,4168.0,1.999,36.157
50,0.0002,3108.0,2.0,45.058
60,0.00025,4192.0,2.0,54.004
70,0.0003,4168.0,2.0,62.936
80,0.00035999999999999997,4168.0,2.0,71.857
90,0.00041,3136.0,2.0,80.83
100,0.00045,4176.0,2.0,89.884
200,0.00102,4168.0,2.0,180.554
300,0.00161,4164.0,2.0,271.781
400,0.0022299999999999998,3108.0,2.0,363.569
500,0.00289,4196.0,2.0,455.577
600,0.005719999999999999,3120.0,2.0,547.747
700,0.00675,4164.0,2.0,639.964
800,0.0077800000000000005,4196.0,2.0,732.358
900,0.0062900000000000005,5192.0,2.0,824.799
1000,0.00705,4148.0,2.0,917.599
1200,0.0109,4192.0,2.0,1103.19
1400,0.01523,4164.0,2.0,1289.17
1600,0.01315,5192.0,2.0,1475.7
1800,0.013859999999999999,5200.0,2.0,1662.02
2000,0.015439999999999999,5192.0,2.0,1847.95
2500,0.019710000000000002,5224.0,2.0,2315.31
3000,0.02492,5156.0,2.0,2782.69
3500,0.02891,6180.0,2.0,3250.59
4000,0.03345,6180.0,2.0,3719.45
4500,0.038270000000000005,7212.0,2.0,4188.05
5000,0.04195,8264.0,2.0,4657.82
6000,0.05101,9316.0,2.0,5597.52
7000,0.06107,9300.0,2.0,6537.16
8000,0.07174,10360.0,2.0,7479.81
9000,0.08178,12344.0,2.0,8423.39
10000,0.092,11304.0,2.0,9364.83
