K,Time (s),Memory (KB),Passes
1,0.0,3896.0,2
2,0.0,3852.0,2
3,0.0,3756.0,2
4,0.0,3820.0,2
5,0.0,3792.0,2
6,0.0,3764.0,2
7,0.0,3812.0,2
8,0.0,3812.0,2
9,0.0,3832.0,2
10,0.0,3872.0,2
