K,Iteration,User Time (s),Memory (KB),Passes
1,1,83.46,62524.0,303
1,2,100.74,62588.0,303
1,3,88.0,62588.0,303
1,4,67.65,62592.0,303
1,5,63.67,62424.0,303
1,6,62.85,62596.0,303
1,7,64.56,62500.0,303
1,8,61.37,62564.0,303
1,9,63.44,62516.0,303
1,10,72.45,62600.0,303
1,11,73.39,62500.0,303
1,12,67.69,62592.0,303
1,13,64.47,62428.0,303
1,14,64.99,62448.0,303
1,15,67.65,62528.0,303
1,16,65.87,62468.0,303
1,17,66.08,62448.0,303
1,18,64.7,62400.0,303
1,19,64.29,62600.0,303
1,20,65.7,62600.0,303
1,21,71.86,62524.0,303
1,22,69.06,62416.0,303
1,23,65.28,62560.0,303
1,24,73.78,62564.0,303
1,25,78.74,62468.0,303
1,26,76.74,62372.0,303
1,27,75.34,62564.0,303
1,28,73.67,62528.0,303
1,29,77.06,62604.0,303
1,30,76.2,62576.0,303
1,31,73.97,62532.0,303
1,32,75.25,62452.0,303
1,33,78.95,62456.0,303
1,34,82.09,62492.0,303
1,35,81.24,62580.0,303
1,36,81.62,62408.0,303
1,37,86.03,62580.0,303
1,38,84.1,62604.0,303
1,39,80.81,62528.0,303
1,40,78.74,62604.0,303
1,41,142.11,62528.0,303
1,42,77.57,62500.0,303
1,43,129.3,62368.0,303
1,44,72.45,62432.0,303
1,45,111.23,62592.0,303
1,46,71.4,62484.0,303
1,47,74.01,62580.0,303
1,48,65.65,62504.0,303
1,49,65.67,62512.0,303
1,50,65.2,62528.0,303
