K,Iteration,User Time (s),Memory (KB),Passes
5,1,8.93,118256.0,4
5,2,8.89,118304.0,4
5,3,8.75,118192.0,4
5,4,8.88,118156.0,4
5,5,8.86,118120.0,4
5,6,8.91,118204.0,4
5,7,8.91,118120.0,4
5,8,8.79,118260.0,4
5,9,8.94,118132.0,4
5,10,8.82,118264.0,4
5,11,8.95,118172.0,4
5,12,8.78,118168.0,4
5,13,8.79,118264.0,4
5,14,8.93,118172.0,4
5,15,9.07,118264.0,4
5,16,8.73,118264.0,4
5,17,8.91,118192.0,4
5,18,8.9,118280.0,4
5,19,8.82,118168.0,4
5,20,8.94,118264.0,4
5,21,8.76,118160.0,4
5,22,8.93,118152.0,4
5,23,8.94,118220.0,4
5,24,9.07,118192.0,4
5,25,8.89,118156.0,4
5,26,8.99,118168.0,4
5,27,8.94,118172.0,4
5,28,8.99,118168.0,4
5,29,8.84,118280.0,4
5,30,8.88,118156.0,4
5,31,8.85,118280.0,4
5,32,8.92,118200.0,4
5,33,8.87,118236.0,4
5,34,8.93,118296.0,4
5,35,8.88,118208.0,4
5,36,8.85,118120.0,4
5,37,8.88,118192.0,4
5,38,8.85,118172.0,4
5,39,8.97,118224.0,4
5,40,8.76,118120.0,4
5,41,8.86,118156.0,4
5,42,8.84,118296.0,4
5,43,8.92,118220.0,4
5,44,8.95,118296.0,4
5,45,8.88,118304.0,4
5,46,8.93,118212.0,4
5,47,8.88,118164.0,4
5,48,8.86,118164.0,4
5,49,8.78,118120.0,4
5,50,8.8,118120.0,4
