K,Iteration,User Time (s),Memory (KB),Passes
4,1,7.1,103836.0,5
4,2,7.17,103912.0,5
4,3,7.08,103864.0,5
4,4,6.99,103968.0,5
4,5,7.14,103964.0,5
4,6,7.22,103880.0,5
4,7,7.11,103988.0,5
4,8,7.18,103860.0,5
4,9,7.1,104012.0,5
4,10,7.15,103864.0,5
4,11,7.14,103824.0,5
4,12,7.08,103920.0,5
4,13,7.1,103836.0,5
4,14,7.21,103940.0,5
4,15,7.14,103932.0,5
4,16,7.17,103940.0,5
4,17,7.15,103936.0,5
4,18,7.26,103936.0,5
4,19,7.06,103968.0,5
4,20,7.19,103916.0,5
4,21,7.04,103836.0,5
4,22,7.18,103876.0,5
4,23,7.07,103916.0,5
4,24,7.11,103860.0,5
4,25,7.08,103864.0,5
4,26,7.19,103876.0,5
4,27,7.02,103880.0,5
4,28,7.2,103900.0,5
4,29,7.13,103836.0,5
4,30,7.21,104012.0,5
4,31,7.12,103972.0,5
4,32,7.05,103824.0,5
4,33,7.04,103880.0,5
4,34,7.03,103928.0,5
4,35,7.08,103972.0,5
4,36,7.18,104008.0,5
4,37,7.21,103860.0,5
4,38,7.19,103824.0,5
4,39,7.14,103860.0,5
4,40,7.12,104012.0,5
4,41,7.12,104008.0,5
4,42,7.16,104004.0,5
4,43,7.07,103972.0,5
4,44,7.18,103828.0,5
4,45,7.08,103940.0,5
4,46,7.2,103896.0,5
4,47,7.1,104004.0,5
4,48,7.03,103928.0,5
4,49,7.08,103916.0,5
4,50,7.0,103908.0,5
