K,Iteration,User Time (s),Memory (KB),Passes
10,1,0.84,122280.0,2
10,2,0.83,122236.0,2
10,3,0.82,122356.0,2
10,4,0.81,122208.0,2
10,5,0.84,122220.0,2
10,6,0.79,122352.0,2
10,7,0.78,122236.0,2
10,8,0.83,122240.0,2
10,9,0.83,122232.0,2
10,10,0.84,122264.0,2
10,11,0.78,122204.0,2
10,12,0.84,122204.0,2
10,13,0.8,122356.0,2
10,14,0.83,122280.0,2
10,15,0.77,122356.0,2
10,16,0.83,122284.0,2
10,17,0.82,122204.0,2
10,18,0.78,122356.0,2
10,19,0.84,122296.0,2
10,20,0.83,122252.0,2
10,21,0.8,122328.0,2
10,22,0.87,122360.0,2
10,23,0.85,122364.0,2
10,24,0.87,122188.0,2
10,25,0.85,122192.0,2
10,26,0.84,122360.0,2
10,27,0.85,122292.0,2
10,28,0.78,122232.0,2
10,29,0.84,122336.0,2
10,30,0.82,122284.0,2
10,31,0.85,122320.0,2
10,32,0.85,122292.0,2
10,33,0.85,122260.0,2
10,34,0.82,122204.0,2
10,35,0.87,122340.0,2
10,36,0.81,122292.0,2
10,37,0.81,122184.0,2
10,38,0.87,122352.0,2
10,39,0.84,122232.0,2
10,40,0.85,122368.0,2
10,41,0.82,122200.0,2
10,42,0.84,122296.0,2
10,43,0.8,122216.0,2
10,44,0.89,122240.0,2
10,45,0.83,122144.0,2
10,46,0.85,122348.0,2
10,47,0.88,122256.0,2
10,48,0.81,122340.0,2
10,49,0.84,122280.0,2
10,50,0.8,122296.0,2
