K,Iteration,User Time (s),Memory (KB),Passes
6,1,1.1,122264.0,2
6,2,1.13,122184.0,2
6,3,1.11,122280.0,2
6,4,1.19,122196.0,2
6,5,1.18,122360.0,2
6,6,1.2,122296.0,2
6,7,1.08,122300.0,2
6,8,1.14,122288.0,2
6,9,1.16,122208.0,2
6,10,1.18,122184.0,2
6,11,1.14,122260.0,2
6,12,1.14,122284.0,2
6,13,1.04,122320.0,2
6,14,1.18,122232.0,2
6,15,1.15,122284.0,2
6,16,1.16,122228.0,2
6,17,1.1,122336.0,2
6,18,1.17,122216.0,2
6,19,1.17,122264.0,2
6,20,1.13,122348.0,2
6,21,1.13,122348.0,2
6,22,1.14,122284.0,2
6,23,1.15,122204.0,2
6,24,1.18,122336.0,2
6,25,1.21,122272.0,2
6,26,1.08,122300.0,2
6,27,1.08,122292.0,2
6,28,1.19,122356.0,2
6,29,1.14,122204.0,2
6,30,1.12,122260.0,2
6,31,1.14,122292.0,2
6,32,1.17,122284.0,2
6,33,1.16,122344.0,2
6,34,1.17,122296.0,2
6,35,1.1,122284.0,2
6,36,1.15,122300.0,2
6,37,1.07,122340.0,2
6,38,1.13,122240.0,2
6,39,1.11,122232.0,2
6,40,1.19,122356.0,2
6,41,1.18,122324.0,2
6,42,1.12,122240.0,2
6,43,1.16,122276.0,2
6,44,1.06,122272.0,2
6,45,1.14,122200.0,2
6,46,1.1,122236.0,2
6,47,1.11,122200.0,2
6,48,1.16,122320.0,2
6,49,1.16,122284.0,2
6,50,1.14,122280.0,2
