K,Iteration,User Time (s),Memory (KB),Passes
9,1,0.83,122288.0,2
9,2,0.83,122320.0,2
9,3,0.8,122232.0,2
9,4,0.72,122368.0,2
9,5,0.85,122288.0,2
9,6,0.85,122236.0,2
9,7,0.84,122284.0,2
9,8,0.83,122204.0,2
9,9,0.77,122232.0,2
9,10,0.85,122360.0,2
9,11,0.86,122256.0,2
9,12,0.86,122320.0,2
9,13,0.83,122256.0,2
9,14,0.8,122232.0,2
9,15,0.83,122268.0,2
9,16,0.84,122196.0,2
9,17,0.84,122284.0,2
9,18,0.84,122140.0,2
9,19,0.83,122236.0,2
9,20,0.86,122196.0,2
9,21,0.82,122200.0,2
9,22,0.83,122356.0,2
9,23,0.88,122232.0,2
9,24,0.84,122188.0,2
9,25,0.83,122256.0,2
9,26,0.82,122360.0,2
9,27,0.87,122340.0,2
9,28,0.87,122340.0,2
9,29,0.84,122212.0,2
9,30,0.85,122192.0,2
9,31,0.82,122300.0,2
9,32,0.85,122220.0,2
9,33,0.83,122292.0,2
9,34,0.82,122184.0,2
9,35,0.84,122232.0,2
9,36,0.81,122324.0,2
9,37,0.83,122284.0,2
9,38,0.85,122188.0,2
9,39,0.83,122200.0,2
9,40,0.8,122360.0,2
9,41,0.78,122256.0,2
9,42,0.83,122360.0,2
9,43,0.8,122224.0,2
9,44,0.79,122272.0,2
9,45,0.86,122236.0,2
9,46,0.87,122236.0,2
9,47,0.77,122264.0,2
9,48,0.82,122340.0,2
9,49,0.79,122364.0,2
9,50,0.79,122256.0,2
