K,Iteration,User Time (s),Memory (KB),Passes
8,1,15.9,55392.0,5
8,2,18.16,55444.0,5
8,3,17.79,55420.0,5
8,4,19.0,55316.0,5
8,5,16.88,55248.0,5
8,6,18.01,55392.0,5
8,7,16.86,55396.0,5
8,8,17.47,55460.0,5
8,9,18.07,55400.0,5
8,10,16.65,55236.0,5
8,11,18.6,55400.0,5
8,12,18.09,55232.0,5
8,13,18.27,55356.0,5
8,14,21.87,55236.0,5
8,15,19.83,55348.0,5
8,16,24.11,55316.0,5
8,17,29.85,55248.0,5
8,18,136.29,55112.0,5
8,19,134.3,54632.0,5
8,20,133.02,53476.0,5
8,21,143.78,54768.0,5
8,22,138.77,53780.0,5
8,23,139.83,53724.0,5
8,24,102.23,53412.0,5
8,25,85.54,53552.0,5
8,26,72.01,55228.0,5
8,27,28.49,55316.0,5
8,28,31.1,55204.0,5
8,29,27.99,55000.0,5
8,30,44.43,55316.0,5
8,31,18.29,55312.0,5
8,32,31.34,55188.0,5
8,33,22.77,55348.0,5
8,34,20.77,55224.0,5
8,35,29.61,55372.0,5
8,36,23.22,55252.0,5
8,37,23.22,55160.0,5
8,38,32.94,55312.0,5
8,39,17.45,55356.0,5
8,40,21.11,55352.0,5
8,41,20.19,55280.0,5
8,42,17.9,55276.0,5
8,43,30.39,55268.0,5
8,44,16.33,55332.0,5
8,45,31.62,55364.0,5
8,46,19.2,55292.0,5
8,47,209.71,54256.0,5
8,48,190.66,53540.0,5
8,49,190.0,54276.0,5
8,50,162.26,52936.0,5
