K,Iteration,User Time (s),Memory (KB),Passes
9,1,86.18,54064.0,6
9,2,79.48,53612.0,6
9,3,21.23,53760.0,6
9,4,16.53,54056.0,6
9,5,20.99,54132.0,6
9,6,21.0,53748.0,6
9,7,26.83,53800.0,6
9,8,25.59,53816.0,6
9,9,29.45,54012.0,6
9,10,28.61,54144.0,6
9,11,25.91,54016.0,6
9,12,24.68,53796.0,6
9,13,24.85,53996.0,6
9,14,104.82,53136.0,6
9,15,138.32,52064.0,6
9,16,142.23,52480.0,6
9,17,86.65,53436.0,6
9,18,99.16,53752.0,6
9,19,45.09,53924.0,6
9,20,65.3,53696.0,6
9,21,64.13,52704.0,6
9,22,50.4,54064.0,6
9,23,22.96,53888.0,6
9,24,37.16,53976.0,6
9,25,35.07,54064.0,6
9,26,36.41,54096.0,6
9,27,26.86,54144.0,6
9,28,18.46,53820.0,6
9,29,16.26,54088.0,6
9,30,20.03,53824.0,6
9,31,27.15,54164.0,6
9,32,31.35,53760.0,6
9,33,135.23,53152.0,6
9,34,18.7,54164.0,6
9,35,17.86,53720.0,6
9,36,17.85,54060.0,6
9,37,22.77,54144.0,6
9,38,17.24,54084.0,6
9,39,19.1,53824.0,6
9,40,17.62,54104.0,6
9,41,19.27,54148.0,6
9,42,20.81,53796.0,6
9,43,20.1,53820.0,6
9,44,22.69,54120.0,6
9,45,22.01,53704.0,6
9,46,19.46,54132.0,6
9,47,20.83,53936.0,6
9,48,22.15,54128.0,6
9,49,22.99,53720.0,6
9,50,18.59,54092.0,6
