K,Time (s),Memory (KB),Passes
1,157.61,86736.0,617
2,32.52,98260.0,32
3,14.75,120884.0,6
4,11.05,141312.0,4
5,0.25,49264.0,1
6,0.25,49312.0,1
7,0.24,49308.0,1
8,0.23,49364.0,1
9,0.25,49428.0,1
10,0.23,49312.0,1
