N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,4e-05,4136.0,2.0,9.608
20,0.00011,4152.0,2.0,18.905
30,0.00013000000000000002,4156.0,2.0,28.245
40,0.00026000000000000003,4148.0,2.0,37.638
50,0.00028000000000000003,4148.0,2.0,47.188
60,0.00035,4180.0,2.0,56.737
70,0.00044,3176.0,2.0,66.344
80,0.0007700000000000001,4192.0,2.0,75.901
90,0.00088,4192.0,2.991,85.416
100,0.00102,4156.0,3.0,94.986
200,0.00333,3108.0,3.0,190.71
300,0.0049900000000000005,4172.0,3.0,288.001
400,0.00736,3108.0,3.0,385.673
500,0.01025,3172.0,3.0,483.801
600,0.018510000000000002,4204.0,3.0,582.108
700,0.02249,4164.0,3.0,680.744
800,0.02114,4168.0,3.0,779.213
900,0.0339,4132.0,3.0,877.97
1000,0.02943,4188.0,3.0,976.634
1200,0.03903,5184.0,3.0,1174.74
1400,0.0519,5184.0,3.0,1372.72
1600,0.07606,5152.0,3.0,1570.93
1800,0.07515000000000001,5184.0,3.0,1769.04
2000,0.09312000000000001,5152.0,3.0,1967.0
2500,0.11504,6248.0,3.0,2463.36
3000,0.20048,7200.0,3.0,2959.84
3500,0.18855000000000002,7284.0,3.0,3456.38
4000,0.22503,9304.0,3.0,3953.4
4500,0.26594,9276.0,3.0,4450.35
5000,0.31104000000000004,11360.0,3.0,4947.48
6000,0.42055000000000003,12368.0,3.0,5942.32
7000,0.5564199999999999,12320.0,3.0,6937.08
8000,0.68313,13348.0,3.0,7933.27
9000,0.74802,16456.0,3.001,8928.93
10000,1.15105,16416.0,3.024,9924.2
