N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5180.0,1.0,2.521
20,5e-05,4164.0,1.0,4.515
30,7.000000000000001e-05,6192.0,1.0,6.136
40,0.00013000000000000002,7264.0,1.0,7.478
50,0.00017,7240.0,1.0,8.789
60,0.00016,8260.0,1.0,9.994
70,0.00019,9296.0,1.0,11.072
80,0.00035999999999999997,9304.0,1.0,12.189
90,0.00029,9268.0,1.0,13.057
100,0.00047,10276.0,1.0,14.063
200,0.0023599999999999997,4152.0,2.0,190.62
300,0.00366,4192.0,2.0,287.483
400,0.00745,3132.0,2.0,385.026
500,0.009980000000000001,3116.0,2.0,482.95
600,0.009890000000000001,5204.0,2.0,581.046
700,0.018269999999999998,5192.0,2.0,679.247
800,0.01801,4200.0,2.0,777.509
900,0.01745,5180.0,2.0,875.941
1000,0.023329999999999997,4132.0,2.0,974.448
1200,0.03154,4132.0,2.0,1172.05
1400,0.03415,5152.0,2.0,1369.53
1600,0.041530000000000004,5184.0,2.0,1567.24
1800,0.053270000000000005,5152.0,2.0,1765.59
2000,0.05962,5240.0,2.0,1963.34
2500,0.08064,6180.0,2.0,2459.09
3000,0.11957,7204.0,2.0,2954.8
3500,0.12761,7236.0,2.0,3451.64
4000,0.15572999999999998,9272.0,2.0,3948.14
4500,0.17782,10280.0,2.0,4445.42
5000,0.20305,9328.0,2.0,4941.9
6000,0.279,11328.0,2.0,5936.7
7000,0.43486,12404.0,2.0,6931.68
8000,0.5678300000000001,13416.0,2.0,7927.27
9000,0.51106,15420.0,2.0,8922.82
10000,0.9310499999999999,17500.0,2.0,9918.55
