N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5176.0,1.0,2.521
20,5.9999999999999995e-05,4160.0,1.0,4.515
30,8e-05,6196.0,1.0,6.136
40,0.00013000000000000002,7228.0,1.0,7.478
50,0.00013000000000000002,6240.0,1.0,8.789
60,0.00017,8268.0,1.0,9.994
70,0.0002,8260.0,1.0,11.072
80,0.00035,9308.0,1.0,12.189
90,0.00029,9296.0,1.0,13.057
100,0.00035,10356.0,1.0,14.063
200,0.0020800000000000003,3152.0,2.0,190.62
300,0.00401,3140.0,2.0,287.483
400,0.0055,4144.0,2.0,385.026
500,0.00752,4156.0,2.0,482.95
600,0.01066,4212.0,2.0,581.046
700,0.01374,4220.0,2.0,679.247
800,0.020739999999999998,4132.0,2.0,777.509
900,0.02233,4132.0,2.0,875.941
1000,0.02105,4152.0,2.0,974.448
1200,0.02721,4132.0,2.0,1172.05
1400,0.03496,5156.0,2.0,1369.53
1600,0.047799999999999995,5176.0,2.0,1567.24
1800,0.05503,5240.0,2.0,1765.59
2000,0.06761,5156.0,2.0,1963.34
2500,0.08077,6216.0,2.0,2459.09
3000,0.10336,7204.0,2.0,2954.8
3500,0.12966,7232.0,2.0,3451.64
4000,0.15657,8224.0,2.0,3948.14
4500,0.18247,10320.0,2.0,4445.42
5000,0.20758000000000001,9300.0,2.0,4941.9
6000,0.31144,11340.0,2.0,5936.7
7000,0.37947000000000003,12324.0,2.0,6931.68
8000,0.42128,13348.0,2.0,7927.27
9000,0.55133,15424.0,2.0,8922.82
10000,0.9343899999999999,16456.0,2.0,9918.55
