N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4164.0,1.0,3.0
20,0.0,4184.0,1.0,4.0
30,0.0,4148.0,1.0,7.0
40,0.0,4140.0,1.0,8.0
50,0.0,4132.0,1.0,10.0
60,0.0,3128.0,1.0,9.0
70,0.0,4156.0,1.0,10.0
80,0.0,4152.0,1.0,9.0
90,0.0,4168.0,1.0,14.0
100,0.0,4192.0,1.0,18.0
200,0.0,4160.0,2.0,191.0
300,0.0,4164.0,2.0,292.0
400,0.0,4144.0,2.0,388.0
500,0.01,4132.0,2.0,483.0
600,0.01,4164.0,2.0,589.0
700,0.01,5172.0,2.0,684.0
800,0.02,4220.0,2.0,784.0
900,0.02,5212.0,2.0,883.0
1000,0.03,5176.0,2.0,979.0
1200,0.04,4196.0,2.0,1171.0
1400,0.05,5196.0,2.0,1376.0
1600,0.06,5168.0,2.0,1575.0
1800,0.07,6212.0,2.0,1767.0
2000,0.08,5184.0,2.0,1966.0
2500,0.11,7220.0,2.0,2456.0
3000,0.16,7232.0,2.0,2970.0
3500,0.19,8248.0,2.0,3452.0
4000,0.24,9288.0,2.0,3963.0
4500,0.28,8248.0,2.0,4453.0
5000,0.34,9268.0,2.0,4943.0
6000,0.43,10356.0,2.0,5951.0
7000,0.56,12336.0,2.0,6944.0
8000,0.66,14400.0,2.0,7940.0
9000,1.17,15428.0,3.0,8911.0
10000,1.36,15504.0,3.0,9922.0
