N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5196.0,1.0,2.521
20,5e-05,5180.0,1.0,4.515
30,5.9999999999999995e-05,5240.0,1.0,6.136
40,0.00011999999999999999,7224.0,1.0,7.478
50,0.00013000000000000002,7236.0,1.0,8.789
60,0.00016,8276.0,1.0,9.994
70,0.00020999999999999998,9308.0,1.0,11.072
80,0.00034,9256.0,1.0,12.189
90,0.00029,9268.0,1.0,13.057
100,0.00033,11320.0,1.0,14.063
200,0.0019,4148.0,2.0,190.501
300,0.0038399999999999997,4192.0,2.0,287.725
400,0.00705,4192.0,2.0,385.606
500,0.00719,4180.0,2.0,483.871
600,0.01358,5188.0,2.0,582.323
700,0.011800000000000001,5196.0,2.0,680.972
800,0.01893,4132.0,2.0,779.549
900,0.01779,5204.0,2.0,878.205
1000,0.02178,4188.0,2.0,976.888
1200,0.02608,5188.0,2.0,1174.98
1400,0.03581,5156.0,2.0,1372.86
1600,0.04197,5156.0,2.0,1571.01
1800,0.05479,5184.0,2.0,1769.37
2000,0.06217,5188.0,2.0,1967.42
2500,0.09196,6180.0,2.0,2463.51
3000,0.10093,7200.0,2.0,2959.55
3500,0.12683,8276.0,2.0,3456.61
4000,0.15242,9284.0,2.0,3953.2
4500,0.17893,10328.0,2.0,4450.24
5000,0.2104,9256.0,2.0,4947.53
6000,0.28467000000000003,11332.0,2.0,5942.2
7000,0.34088,13400.0,2.001,6937.79
8000,0.46101,13348.0,2.178,7932.8
9000,0.6835399999999999,15400.0,2.833,8927.41
10000,1.3415599999999999,16440.0,2.996,9920.36
