K,Iteration,User Time (s),Memory (KB),Passes
9,1,3.85,127796.0,3
9,2,3.78,127936.0,3
9,3,3.66,127836.0,3
9,4,3.75,127944.0,3
9,5,3.7,127944.0,3
9,6,3.76,127800.0,3
9,7,3.75,127824.0,3
9,8,3.82,127884.0,3
9,9,3.51,127848.0,3
9,10,3.75,127852.0,3
9,11,3.53,127936.0,3
9,12,3.79,127820.0,3
9,13,3.69,127944.0,3
9,14,3.74,127832.0,3
9,15,3.81,127804.0,3
9,16,3.81,127924.0,3
9,17,3.81,127852.0,3
9,18,3.46,127912.0,3
9,19,3.8,127796.0,3
9,20,3.42,127796.0,3
9,21,3.73,127936.0,3
9,22,3.78,127852.0,3
9,23,3.82,127832.0,3
9,24,3.71,127936.0,3
9,25,3.73,127856.0,3
9,26,3.62,127852.0,3
9,27,3.74,127744.0,3
9,28,3.47,127800.0,3
9,29,3.78,127820.0,3
9,30,3.75,127944.0,3
9,31,3.68,127892.0,3
9,32,3.79,127832.0,3
9,33,3.77,127796.0,3
9,34,3.83,127700.0,3
9,35,3.87,127812.0,3
9,36,3.74,127856.0,3
9,37,3.79,127936.0,3
9,38,3.74,127924.0,3
9,39,3.81,127796.0,3
9,40,3.69,127748.0,3
9,41,3.8,127856.0,3
9,42,3.74,127796.0,3
9,43,3.43,127856.0,3
9,44,3.67,127892.0,3
9,45,3.45,127760.0,3
9,46,3.6,127840.0,3
9,47,3.74,127896.0,3
9,48,3.69,127856.0,3
9,49,3.78,127748.0,3
9,50,3.64,127784.0,3
