K,Iteration,User Time (s),Memory (KB),Passes
3,1,11.24,65148.0,15
3,2,13.86,65236.0,15
3,3,11.31,65204.0,15
3,4,13.93,65132.0,15
3,5,11.26,65132.0,15
3,6,13.79,65248.0,15
3,7,12.67,65108.0,15
3,8,15.31,65236.0,15
3,9,12.43,65168.0,15
3,10,15.51,65096.0,15
3,11,12.18,65072.0,15
3,12,13.92,65204.0,15
3,13,13.84,65168.0,15
3,14,12.69,65236.0,15
3,15,15.59,65220.0,15
3,16,11.36,65236.0,15
3,17,14.17,65060.0,15
3,18,11.11,65132.0,15
3,19,14.23,65164.0,15
3,20,11.2,65108.0,15
3,21,13.97,65092.0,15
3,22,11.27,65152.0,15
3,23,14.2,65204.0,15
3,24,11.12,65256.0,15
3,25,14.49,65112.0,15
3,26,12.46,65112.0,15
3,27,15.06,65152.0,15
3,28,12.3,65168.0,15
3,29,15.23,65236.0,15
3,30,11.25,65056.0,15
3,31,14.26,65236.0,15
3,32,11.31,65204.0,15
3,33,15.97,65060.0,15
3,34,11.2,65152.0,15
3,35,14.11,65156.0,15
3,36,11.2,65144.0,15
3,37,13.91,65072.0,15
3,38,11.08,65148.0,15
3,39,13.9,65096.0,15
3,40,11.14,65144.0,15
3,41,13.73,65120.0,15
3,42,11.48,65256.0,15
3,43,13.75,65220.0,15
3,44,11.01,65248.0,15
3,45,14.61,65204.0,15
3,46,11.21,65172.0,15
3,47,15.27,65152.0,15
3,48,11.18,65236.0,15
3,49,14.7,65012.0,15
3,50,11.25,65096.0,15
