K,Iteration,User Time (s),Memory (KB),Passes
10,1,3.67,136944.0,3
10,2,3.73,137044.0,3
10,3,3.68,137108.0,3
10,4,3.97,136904.0,3
10,5,4.0,136984.0,3
10,6,3.98,136988.0,3
10,7,3.7,137076.0,3
10,8,3.93,136944.0,3
10,9,3.99,136944.0,3
10,10,3.92,137092.0,3
10,11,3.96,137008.0,3
10,12,3.98,137016.0,3
10,13,3.88,137040.0,3
10,14,3.95,137004.0,3
10,15,4.03,136960.0,3
10,16,3.98,137040.0,3
10,17,4.0,137128.0,3
10,18,4.02,137048.0,3
10,19,3.82,137128.0,3
10,20,3.96,136980.0,3
10,21,3.95,137120.0,3
10,22,3.68,136988.0,3
10,23,4.0,137040.0,3
10,24,3.99,137092.0,3
10,25,3.98,136968.0,3
10,26,3.98,136944.0,3
10,27,4.05,136976.0,3
10,28,4.01,136984.0,3
10,29,4.0,137016.0,3
10,30,3.66,137016.0,3
10,31,3.95,137004.0,3
10,32,3.8,136988.0,3
10,33,3.98,137060.0,3
10,34,3.77,137016.0,3
10,35,3.98,137024.0,3
10,36,3.87,136908.0,3
10,37,3.94,136944.0,3
10,38,3.96,137044.0,3
10,39,3.83,137120.0,3
10,40,3.96,137036.0,3
10,41,3.93,137016.0,3
10,42,3.73,137044.0,3
10,43,3.93,137036.0,3
10,44,3.99,137036.0,3
10,45,3.95,137128.0,3
10,46,4.04,136944.0,3
10,47,3.94,137024.0,3
10,48,4.02,137068.0,3
10,49,3.93,136980.0,3
10,50,3.67,137128.0,3
