K,Iteration,User Time (s),Memory (KB),Passes
5,1,7.09,90304.0,6
5,2,7.03,90288.0,6
5,3,6.61,90396.0,6
5,4,6.61,90264.0,6
5,5,7.21,90432.0,6
5,6,6.7,90264.0,6
5,7,7.2,90396.0,6
5,8,6.79,90364.0,6
5,9,6.7,90268.0,6
5,10,5.18,90320.0,6
5,11,7.46,90308.0,6
5,12,4.72,90360.0,6
5,13,7.37,90444.0,6
5,14,6.77,90440.0,6
5,15,5.26,90428.0,6
5,16,6.58,90360.0,6
5,17,6.69,90304.0,6
5,18,6.58,90360.0,6
5,19,4.64,90288.0,6
5,20,6.62,90256.0,6
5,21,4.63,90340.0,6
5,22,6.57,90304.0,6
5,23,6.98,90440.0,6
5,24,6.69,90360.0,6
5,25,6.63,90396.0,6
5,26,4.63,90344.0,6
5,27,6.48,90428.0,6
5,28,4.75,90428.0,6
5,29,6.66,90356.0,6
5,30,4.86,90396.0,6
5,31,6.71,90252.0,6
5,32,4.69,90448.0,6
5,33,4.65,90400.0,6
5,34,6.69,90360.0,6
5,35,4.74,90368.0,6
5,36,6.68,90416.0,6
5,37,5.36,90380.0,6
5,38,6.92,90412.0,6
5,39,4.65,90348.0,6
5,40,7.33,90320.0,6
5,41,7.19,90364.0,6
5,42,7.07,90336.0,6
5,43,7.06,90452.0,6
5,44,4.66,90252.0,6
5,45,6.86,90252.0,6
5,46,4.75,90452.0,6
5,47,6.86,90208.0,6
5,48,5.22,90440.0,6
5,49,7.02,90328.0,6
5,50,4.63,90328.0,6
