K,Iteration,User Time (s),Memory (KB),Passes
1,1,416.17,48420.0,831
1,2,385.06,48432.0,831
1,3,386.0,48476.0,831
1,4,378.15,48504.0,831
1,5,402.44,48380.0,831
1,6,383.84,48376.0,831
1,7,387.91,48508.0,831
1,8,384.31,48472.0,831
1,9,381.96,48488.0,831
1,10,382.37,48440.0,831
1,11,385.16,48492.0,831
1,12,383.87,48440.0,831
1,13,445.37,48520.0,831
1,14,394.26,48444.0,831
1,15,454.43,48520.0,831
1,16,386.11,48420.0,831
1,17,381.69,48412.0,831
1,18,387.22,48468.0,831
1,19,381.38,48436.0,831
1,20,380.59,48528.0,831
1,21,381.03,48404.0,831
1,22,395.91,48428.0,831
1,23,383.8,48376.0,831
1,24,382.7,48520.0,831
1,25,412.64,48516.0,831
1,26,382.82,48316.0,831
1,27,385.8,48380.0,831
1,28,417.58,48344.0,831
1,29,389.98,48520.0,831
1,30,385.8,48504.0,831
1,31,386.28,48340.0,831
1,32,404.32,48520.0,831
1,33,413.09,48368.0,831
1,34,384.9,48440.0,831
1,35,462.61,48528.0,831
1,36,399.47,48400.0,831
1,37,438.91,48400.0,831
1,38,463.89,48476.0,831
1,39,384.33,48424.0,831
1,40,459.03,48344.0,831
1,41,378.05,48332.0,831
1,42,416.01,48368.0,831
1,43,376.99,48332.0,831
1,44,438.27,48440.0,831
1,45,386.37,48476.0,831
1,46,417.92,48388.0,831
1,47,384.54,48364.0,831
1,48,423.61,48504.0,831
1,49,379.69,48412.0,831
1,50,416.28,48504.0,831
