K,Iteration,User Time (s),Memory (KB),Passes
4,1,13.97,77740.0,11
4,2,10.21,77740.0,11
4,3,13.67,77748.0,11
4,4,10.13,77624.0,11
4,5,13.78,77740.0,11
4,6,10.18,77672.0,11
4,7,12.52,77656.0,11
4,8,12.33,77752.0,11
4,9,12.49,77608.0,11
4,10,11.27,77848.0,11
4,11,12.55,77708.0,11
4,12,10.05,77840.0,11
4,13,12.44,77696.0,11
4,14,10.15,77800.0,11
4,15,12.58,77852.0,11
4,16,12.43,77772.0,11
4,17,12.43,77760.0,11
4,18,13.49,77832.0,11
4,19,10.08,77748.0,11
4,20,12.5,77836.0,11
4,21,10.74,77772.0,11
4,22,12.66,77800.0,11
4,23,10.19,77816.0,11
4,24,12.46,77820.0,11
4,25,10.08,77728.0,11
4,26,12.39,77844.0,11
4,27,10.08,77748.0,11
4,28,12.68,77712.0,11
4,29,10.16,77848.0,11
4,30,12.62,77844.0,11
4,31,10.11,77692.0,11
4,32,13.58,77748.0,11
4,33,9.95,77800.0,11
4,34,12.49,77792.0,11
4,35,9.98,77820.0,11
4,36,12.4,77740.0,11
4,37,10.86,77816.0,11
4,38,12.5,77716.0,11
4,39,10.42,77800.0,11
4,40,12.55,77728.0,11
4,41,10.68,77844.0,11
4,42,12.59,77800.0,11
4,43,13.31,77800.0,11
4,44,13.38,77692.0,11
4,45,10.3,77712.0,11
4,46,13.52,77856.0,11
4,47,10.11,77728.0,11
4,48,10.95,77832.0,11
4,49,11.06,77768.0,11
4,50,10.13,77748.0,11
