K,Iteration,User Time (s),Memory (KB),Passes
2,1,4.66,191248.0,4
2,2,4.83,191324.0,4
2,3,4.91,191316.0,4
2,4,4.29,191436.0,4
2,5,4.66,191320.0,4
2,6,4.55,191384.0,4
2,7,4.23,191436.0,4
2,8,4.36,191252.0,4
2,9,4.4,191428.0,4
2,10,4.52,191428.0,4
2,11,4.59,191332.0,4
2,12,5.04,191348.0,4
2,13,4.42,191384.0,4
2,14,4.85,191252.0,4
2,15,4.38,191352.0,4
2,16,4.71,191352.0,4
2,17,4.4,191416.0,4
2,18,4.76,191312.0,4
2,19,4.76,191340.0,4
2,20,4.84,191344.0,4
2,21,4.91,191416.0,4
2,22,4.39,191272.0,4
2,23,4.82,191408.0,4
2,24,4.7,191292.0,4
2,25,4.5,191352.0,4
2,26,4.51,191256.0,4
2,27,4.43,191288.0,4
2,28,4.75,191352.0,4
2,29,4.45,191412.0,4
2,30,4.67,191428.0,4
2,31,4.73,191332.0,4
2,32,4.65,191252.0,4
2,33,4.35,191312.0,4
2,34,4.73,191292.0,4
2,35,4.26,191436.0,4
2,36,4.29,191372.0,4
2,37,4.49,191424.0,4
2,38,4.45,191292.0,4
2,39,5.39,191292.0,4
2,40,4.78,191324.0,4
2,41,4.78,191348.0,4
2,42,4.78,191436.0,4
2,43,4.41,191324.0,4
2,44,4.77,191240.0,4
2,45,4.83,191348.0,4
2,46,4.37,191352.0,4
2,47,4.63,191432.0,4
2,48,5.14,191396.0,4
2,49,4.78,191400.0,4
2,50,4.73,191428.0,4
