K,Iteration,User Time (s),Memory (KB),Passes
4,1,5.94,240604.0,4
4,2,5.46,240660.0,4
4,3,5.89,240564.0,4
4,4,5.71,240608.0,4
4,5,5.61,240696.0,4
4,6,5.68,240608.0,4
4,7,5.5,240696.0,4
4,8,6.01,240712.0,4
4,9,5.44,240752.0,4
4,10,5.92,240728.0,4
4,11,5.56,240752.0,4
4,12,5.46,240716.0,4
4,13,5.78,240588.0,4
4,14,5.68,240616.0,4
4,15,5.49,240664.0,4
4,16,5.5,240700.0,4
4,17,5.46,240660.0,4
4,18,5.73,240632.0,4
4,19,5.41,240644.0,4
4,20,5.96,240600.0,4
4,21,5.42,240628.0,4
4,22,5.8,240660.0,4
4,23,5.65,240648.0,4
4,24,5.91,240588.0,4
4,25,5.49,240668.0,4
4,26,5.52,240644.0,4
4,27,5.55,240624.0,4
4,28,5.73,240740.0,4
4,29,6.06,240640.0,4
4,30,5.92,240596.0,4
4,31,5.78,240696.0,4
4,32,6.03,240644.0,4
4,33,5.92,240640.0,4
4,34,5.56,240648.0,4
4,35,5.88,240608.0,4
4,36,5.68,240656.0,4
4,37,6.28,240648.0,4
4,38,5.68,240660.0,4
4,39,6.03,240604.0,4
4,40,5.82,240556.0,4
4,41,6.04,240636.0,4
4,42,5.69,240608.0,4
4,43,6.01,240664.0,4
4,44,5.85,240740.0,4
4,45,5.8,240684.0,4
4,46,5.55,240660.0,4
4,47,5.34,240716.0,4
4,48,5.4,240592.0,4
4,49,5.98,240588.0,4
4,50,5.85,240696.0,4
